Commit hash,Inwards_sum,Inwards_avg,Outwards_sum,Outwards_avg,,,,
da3dfe8e6b03d16634063b6315d903a0fa2cd654,50,5.555555556,91,10.11111111,,,,
d63c6368879d6f46d9a70e9f91fc31612710c054,0,0,0,0,,,,
8c8404f8153508106f65efb43110ba85c05e73bc,72,18,36,9,,,,
cac94a5a9fe203726b4232badc8602b3c8280fe2,0,0,0,0,,,,
0fdc7c68ad23b5395afb2dca6e6182ecbf43c07d,2,2,15,15,,,,
a08546507fe0ce356e4183e557d9408295c80610,10,1.666666667,66,11,,,,
4dd4c442e15a155ff3784f28d6c1ebc68fe8382e,58,3.866666667,268,17.86666667,,,,
5ba11cb77c9c30b0691cf5c15d132db9891b8773,40,6.666666667,39,6.5,,,,
854520c921298389693623f220177ec84eac693c,1,0.5,4,2,,,,
13afb2b49daec9f5f65dc9a99151c91d685dce13,89,12.71428571,98,14,,,,
627bcb8a88f6c1be73b0bbd45f9488b37fd40e83,0,0,37,12.33333333,,,,
6859056a0924b3da52b045aa14a34fae59a5c75e,0,0,25,25,,,,
2150eaa2c49fa5f996aa69980945522cf0a0f281,4,4,3,3,,,,
fd01eb1797221fbcc983ed5d4ff644cecdba5e42,21,10.5,55,27.5,,,,
a0dfd5e52603f6846b46bcdd80e0ca8008a31d2a,98,24.5,24,6,,,,
d9f1373458abeaa89e97bf9fc0d71a57ed4d62b7,5,2.5,11,5.5,,,,
865a5bf47fb077b654930a84852f189676a7cff3,0,0,0,0,,,,
8d3c58600a356b447e56fa7d7d09ebc40cafe69f,0,0,0,0,,,,
806b5fb4c14b9da712d57525c35b6333665cf26d,0,0,0,0,,,,
6269e4fafc882b9727fe06b405b876af99060d8c,1,1,2,2,,,,
f525532363449f1e766f145ded01d635a368ab4a,5,2.5,20,10,,,,
7288e723e74a4e7bdc34c9760d6cf594f14d68ea,19,4.75,30,7.5,,,,
51edd2f573848bbc418d57967e488a81bf3cf0fb,79,11.28571429,77,11,,,,
b9a16a039692327a9f6975456667b5bd36afb4c8,0,0,33,16.5,,,,
89578efc5213b6e73f2551036e217d7fe9f5e2eb,8,8,20,20,,,,
c392069685c9b6c6dec11cc8f1179a2c4e15be13,11,3.666666667,14,4.666666667,,,,
d6a2d7ae8ccec47720371ce9c91c2f40ea4965e7,2,2,3,3,,,,
0b901ddda7936bb535125beaccc5fb9ee12617cb,1,0.333333333,12,4,,,,
6aa14b5d01d86894f620be2adce75e069b1a1e48,260,11.81818182,222,10.09090909,,,,
a6ebd47a340a73a498f9ad06bbf7e4169c2da6fb,30,30,2,2,,,,
b03e545734ab22fca4b98253c451b08c29aaee7e,59,59,19,19,,,,
7968bd306d182d244a73682aebdb9e74edbc6304,0,0,20,20,,,,
f5cb65b35e076facbce45e896902a34da7036135,209,6.147058824,265,7.794117647,,,,
c0ec918787068fcf269925b13a34115ff77c3126,132,11,229,19.08333333,,,,
99d23a31d84f1c36a8684f3e151f7e339295b92a,36,36,3,3,,,,
3ee8a19f5b7142b96e2df649ea0dac444b5622a2,3,1.5,25,12.5,,,,
adaedcb9ead1c536ff3d8fba0fb9f4fc262d4d45,1,0.2,42,8.4,,,,
009ad875f89d7d7bc4447e18c2fbbd485a75e0b5,55,27.5,48,24,,,,
e77ea6f2fa8e98cb4a03144664a31b6070635a63,118,19.66666667,67,11.16666667,,,,
3a9e7f056f487c9740621750067781d33a7c9f34,3,1.5,23,11.5,,,,
6a0d0c8f7eff456b7ad6ad7609275410cb8d8f1c,8,8,15,15,,,,
97786226957f01b60134228bdaa8fb2c5d0f1628,266,133,38,19,,,,
bc2f2c56296a77b215ccdf2ee907ef669e6ab609,1,1,18,18,,,,
2b3328fc4df942954d6b9d7c134d8d55c66d38c5,3,3,5,5,,,,
0321378516d6abdf17b81ec1678db3ef61057bed,9,9,40,40,,,,
51f4f6f0c376607543cf046fb27b199aecac0912,0,0,6,6,,,,
26f31e663f56ab60f620ccf50005e6c85b654242,8,8,37,37,,,,
75a6f86f685f1a5ce6cb91212641fe446a37be2e,3,1.5,9,4.5,,,,
2df6031b5935fafcada04bc15b281c63bdbfabf9,1,0.5,19,9.5,,,,
781542f36e0ae12a238fe76c63f1613c662530a1,0,0,10,10,,,,
9df0c50fe588df64b65b968cd59f98d06024aad1,7,1.166666667,38,6.333333333,,,,
93f53855c5349f96deda04d6fcf5d21f34c317f8,2,2,7,7,,,,
63ac4c6a4706637d9499210086f387b3849b6ad0,1,1,23,23,,,,
4fc0a4fa75c57c3d345e97931e46aca628d6cedb,0,0,32,32,,,,
d1b549956423867054732e233b05a61501c44360,2,2,11,11,,,,
c9cd3b690386661fa19904ccf8958bf83ef0ad24,20,6.666666667,8,2.666666667,,,,
eb5471f4fbdc2bbd1b811f935fa34664671d8c67,0,0,0,0,,,,
1535da8a5923b5829b945cc9fd1dee4cdfbcfe5e,139,8.6875,87,5.4375,,,,
ece70ccba8718804bf8f42dafdcda00f8caa4d1a,6,3,27,13.5,,,,
b048a40d7aab29b44d9c548292ab4b307d8d40c0,2,2,5,5,,,,
4dba48855bf0624e67050d0f3913df00a6e1f7c5,0,0,11,11,,,,
bd6f3aa14685060f468e7e372f1044394f806a04,6,6,4,4,,,,
90a7249e70b37f97907a28ccc6016064231eb861,59,5.363636364,102,9.272727273,,,,
ae25139d0954ec43a8c3fad37304f01c1a744fe8,0,0,0,0,,,,
5d480e52f8cc91c29d71687447fe77f2fa1f51fd,0,0,8,4,,,,
cf01eac77c555fa559e52bdd32c71c960ac741f5,54,27,47,23.5,,,,
574eb6a20d0e507a8885adcbec85034a3d306c79,56,1.076923077,94,1.807692308,,,,
31c444e38346d201761a827c5f3c30eaf892a90a,0,0,13,13,,,,
f22730a3390242c45fc4c8826b301606a7a7e1cb,0,0,13,13,,,,
63f0c196eecb88804f8bbe410a38d0274955f994,65,32.5,59,29.5,,,,
d7ea461fde7a5d227313eda83b5af84ec9b0477b,9,1.8,23,4.6,,,,
70f8279338ee9f4df39e45403f9357359113ec0d,97,16.16666667,89,14.83333333,,,,
5ab585c8eca2ca2364bae92cc05a8c09bdbf84a5,23,11.5,9,4.5,,,,
92b420a041fe2dbdb792344ce8822a9690e398a7,0,0,6,6,,,,
a122617ac110c1d98dbf2bbde1b1b4a8d6a2ee0b,2,2,5,5,,,,
1fdacbebde6aa63a0a1eeedb028b7f9f279aa391,0,0,1,1,,,,
50d80a50cf122057acaa5773cae7f675982b3577,3,1.5,10,5,,,,
956399fc36bfa0b6bb4a1523ff2f45d2a6d20aa3,61,61,29,29,,,,
e353d9e9fab71fd734b5f69bb39febed826abb9b,2,2,17,17,,,,
430618712b4d12067fa4e76fb2038edbce693df2,0,0,0,0,,,,
14e15458a53ea5de16d829dd0dce0d9d0c4f1611,66,16.5,70,17.5,,,,
fb16ab4badfd86bdfb4a9eccc92d77f7167ae8ab,4,1,62,15.5,,,,
2290062a7de4428e4750f2a8dcb680e2483a47f6,13,13,13,13,,,,
1ead0de195cdc3525759bb1a7465201ad438f95e,0,0,10,10,,,,
e6415cc21768a0ade96d449f6d84a26037d563af,34,4.857142857,46,6.571428571,,,,
52b93d710c3dd69673eeb5e887c8440358df0f3c,45,15,74,24.66666667,,,,
3fe04d82a0a2e2d42bdc6c9faaaf5701b5059b2a,13,1.625,67,8.375,,,,
aeb4b6a46dbe88f62a6dcb562e1687e171960606,0,0,0,0,,,,
11741f9d778ab1f2221b9b568e16920ad8dca393,1,0.333333333,6,2,,,,
d2447feece42859011d7995dff5614f3d1758e64,60,20,39,13,,,,
17eaab833cb303caf3f99a0cf9f98e7edc47b0f9,15,7.5,32,16,,,,
ffaf39e9a7f11d4e2800b3b37160a2a952795614,92,9.2,148,14.8,,,,
b3d0da4ee63fc42ad8c1d99fd292faefb499ca9a,0,0,52,7.428571429,,,,
a0d18924b5032d4d94df169359e6e0a0fe8151ae,13,13,13,13,,,,
054e50babc340f1d8b6c037fca143f90dbd0c1f2,6,0.857142857,38,5.428571429,,,,
ddc822547782623cc9b210aa28ba3bb039df5c64,3,1.5,14,7,,,,
e65a7e2f9955bb873c569fcb7e40dd645d9846c2,6,3,27,13.5,,,,
2fae41a4e0376d93ceeeedd5e0014fab91473c23,1,1,8,8,,,,
f9366cb1283e8358a17a48a827344d763ba8a5a7,6,6,4,4,,,,
e2c2ae714fa5951f4179172dbb7170c1258502ae,0,0,10,10,,,,
f2889973e36f3c24645d84560eec89aa17caca42,2,0.25,16,2,,,,
26e18f978a4fede91e783e697d32bef472db1d00,1,1,8,8,,,,
afc10fe7bbe683d4107cc6439c783b4604320414,0,0,46,23,,,,
68ac4c57c46f72b4db16cf02ba67953c9cf4bdc4,142,15.77777778,208,23.11111111,,,,
2e722c0bc08e91040c5b358a3f17204f3ec8f106,0,0,0,0,,,,
93d641f911491f12e0e267cf60de3f6a718fd82e,0,0,13,6.5,,,,
81fb6412cefc9245205478ecfb99fb7314bcff96,1,0.5,7,3.5,,,,
3c325823a778e1a6542eb746e047d5d7bfb43566,431,10.26190476,698,16.61904762,,,,
c0d780426622d21dc4d87f3a543adf03076faae2,0,0,6,6,,,,
9614dc2c51b54e32de7dac3543c3e044d0b3c240,1,1,15,15,,,,
8b548bf9bbf2e6bb2a8d25a1558db607f2d0c767,54,54,45,45,,,,
4a9c50b9c119dc47cf35a4e96a007ce4dd3825e2,162,40.5,33,8.25,,,,
3bd678c76d8ab699e79e5a3cfe43cff2db03fb8f,29,29,2,2,,,,
9c0f871a6b113529729f744d1edd22760911ebc0,0,0,17,17,,,,
e8420af07158dc3aa5c6ea7ddae6f8be4976e454,6,1.5,7,1.75,,,,
6ce4772473fd3695e8320c06e90061d58233d52c,1,1,9,9,,,,
5bb222d35b2c932be3da8f9b31b490018f816700,3,3,9,9,,,,
55edeb68e2aba81724ccbada98c1bf021b3a2b7d,6,6,3,3,,,,
94fd6bdcd271a0404c518fa8a5ccfd9909919efe,2,2,4,4,,,,
02675dc0208d46e6e10880a3003bcca27ac9caeb,9,1.125,116,14.5,,,,
6cec35c85acdf458d14126784b7739c5419314eb,11,11,20,20,,,,
86c13139749851037fc2a401976b9923b0df467a,0,0,6,6,,,,
f8176d72ac491469ccf0288cbb86c0ccc12fb47b,1,1,13,13,,,,
058a9ca9a25c4ea5679c741e1a19fe996e23a932,1,1,23,23,,,,
a6e22573e0ff47416169d517f6a08c7ed05f9d38,6,3,31,15.5,,,,
94a344c01a62fe32ffbc0f04cefe8daabcfab7a1,0,0,0,0,,,,
fc9e8852c3d2b323b119c9151f13c41bc932608f,0,0,0,0,,,,
bd510dfa02f33fa497894fe8aa4236f7d8705482,7,1.75,20,5,,,,
b6719dc655485624a5e7acca80e01da9f47dd61d,0,0,4,2,,,,
c4503ab9be4748e6f6200dca9e28a6f2af4dec68,9,9,10,10,,,,
df014e5f3ea16dfaecb6852fbc2b2ab8351afafe,2,2,16,16,,,,
813135081a8e22b673d2673fc38884b595ec0d33,218,36.33333333,48,8,,,,
13e1c40b7be52dbb3b82116c514a6e8b6b5499b6,2,1,16,8,,,,
e562efd281cc0932fa75c69f7b6b0d5b791b3c8e,21,4.2,45,9,,,,
6eb4ed254ab5e2143e6ff7e7202c049d0642a9fa,0,0,22,22,,,,
ddba8f6bb06f0f2312a8c070f8cf4a9e079c9ca7,0,0,0,0,,,,
ff79fc671407c2457edee1b0a3404928897e6948,0,0,4,4,,,,
a25b1fdf7d642d9f252fbfa1789efaa32e03b994,46,1.4375,61,1.90625,,,,
fd5c099eea26a8101e2cc0dc3237d1250158b895,296,9.866666667,466,15.53333333,,,,
7f18b0ffad9964152b891c614aa96117584b7208,66,33,25,12.5,,,,
e3ba3737081554488a4f1cd148b6e060384b1f99,0,0,0,0,,,,
86a31a3dff5fc6848f9a9a7b5798fb87e86b1fe1,0,0,0,0,,,,
6aabeb55e663933149b716b47bcfbb37525babb4,0,0,45,22.5,,,,
542a7d164ad81973f911a54bc53aa385d09b5c1f,33,4.125,70,8.75,,,,
cd0f3fba787aab1b153e5dcba281a241f30b7e59,6,3,26,13,,,,
87f90a43f450cda5e8ce7bf34145f251dfaa5682,35,4.375,40,5,,,,
c96ed4e5fc9432e156c5cd62a9b38ce9a769dcf1,0,0,6,3,,,,
94afc937e1973cd45a189a17190f636b22a3842c,1,1,6,6,,,,
4baed7ba620efdefa5eec503038e9be5f88f08b6,1,1,6,6,,,,
f158fa7feaa5d9fc2ae17aa16853acbbb947443a,2,2,16,16,,,,
8f3b218099d9f1d9aa4ae58474430f864a8758ef,135,9.642857143,109,7.785714286,,,,
1f4a8f4660ca656afe3d16b562c6340ce8cced28,10,1.666666667,45,7.5,,,,
3b25582c153cd3704aa396876829de1341a48c3c,2,2,21,21,,,,
8adc7bad2281596461cbf9557d2ca071113e095d,7,7,21,21,,,,
c46088d2f4932319f6a153142bd2d9da30f94c76,4,4,14,14,,,,
4a9dccc3f5ead9a7210025ff725873431ec42c0a,1,1,11,11,,,,
6452f7a57452dc35c414d7e3c13c79115dd145ed,73,10.42857143,81,11.57142857,,,,
f5cde6dbd8ecea7c8c4b9e48f0e7d217fb24149b,60,20,57,19,,,,
4134f8b50d0dd3958332bbd49e872b3799269535,0,0,0,0,,,,
d7996b7637ae0bbc261c32b4f93dd07e66eeda7a,113,37.66666667,68,22.66666667,,,,
b1b0653da8908437b64b153e4f0f05377ff93597,1,1,22,22,,,,
d94c57574ac70e65c229fd3a84ee65ba8b335f64,0,0,0,0,,,,
8f77d5d35e9e876896357bba162aeba57f659fbe,0,0,0,0,,,,
ec1e7f3b37e9a432568c873e554a3351e4b80179,0,0,14,14,,,,
d0096381d2229db897dbd44f7ee476d4ed03a5f7,0,0,7,7,,,,
c887b0e84674378c26b85da292bdee54536056b7,17,5.666666667,16,5.333333333,,,,
1fb3cd12c8cdc76d1986736fbd60b5810cc17045,84,5.6,322,21.46666667,,,,
55a34924dc077accf3797c0a0eccf82adefdef38,170,7.727272727,202,9.181818182,,,,
37492efee021ccc6e550ecb67a3240b76eb2219e,12,4,12,4,,,,
483cafccea0f1dabe89db6615da8bfbe4250e2b6,3,3,14,14,,,,
891f7029457c5135c365ec32c06e7750abaceeab,610,2.663755459,672,2.934497817,,,,
c738512a571827e6070a10e4ee2f345ff5e7ff10,0,0,15,7.5,,,,
eec8fbd98fe46c7f016befc91cc1b13c84fa672b,2,1,19,9.5,,,,
7fc6d58629d1fce4421e49b1c5a03e8af90381d8,2,2,11,11,,,,
157b7452b591d854f837a00ee8715190a5991c4c,42,7,151,25.16666667,,,,
386e56ff336fe956f4d44946edab275b7244a4ca,0,0,1,0.111111111,,,,
6c01b9dca27ff2c16f375a79471e305bc9296eee,0,0,32,16,,,,
b589811f735ffde5dd1272bd9dd69599de421000,0,0,0,0,,,,
32db72d8f0d65029e6793c0dfc2c79ab0ccf084e,0,0,6,6,,,,
fff130ee6c4b4a06d0f90fa8ed8c3a6c4218035f,3,1,27,9,,,,
0a29a82dfb04bafc8408e6d1843fde588b3d1b95,8,8,43,43,,,,
14c8b9e260f2f525d0b4ac3bd87620efe11af621,5,2.5,13,6.5,,,,
d71a898a2afbd8ca198b41d4ee553cc85998e31e,13,6.5,25,12.5,,,,
76baa9a0766c938c15ba6d42717e47bea6c22d21,15,15,12,12,,,,
72fffeb2c1086a8b5f5ce5b5410cd0c1da2404ac,2,1,21,10.5,,,,
1e6dbe88cbafcaed831231bb3bb96c09db3530fa,6,3,18,9,,,,
5f3e4e72cf130dfb140f5726ffa4160cf81000de,0,0,30,5,,,,
8077a5ea7cb8536307f24fb9b4dd605dd64ed711,2,2,6,6,,,,
b566c9121c066669a88f01143034078ae0cccc90,2,2,12,12,,,,
721f2156a6c1ba77dd2c12bf06b7a3dcb0ea0b2c,0,0,0,0,,,,
c1821de0e6ef21f86623572fd54f5cc5451b6077,1,1,16,16,,,,
f64d29ea65d002d1af3f24cc05f9859f629fa4fe,0,0,35,17.5,,,,
70dee431e82aa4596aa993570120ab9afc7b608b,3,1,27,9,,,,
4f35280bd039c2d2f0c53e936740440f1d887916,76,10.85714286,74,10.57142857,,,,
d6ad661feb23e50ab0287a1a47143696b9bb450e,51,5.666666667,74,8.222222222,,,,
898c8c76d23ba053d45296a5da4863a7e9e42bdd,3,3,22,22,,,,
2dba585a8dd25601fcc5d42298b99a68e46db00e,0,0,0,0,,,,
9bd6361400a2a4e4045a090de73d70082cc6d1bf,20,2,120,12,,,,
3b66a38e58fe030b6d2c4cd12c9884af660652a9,26,2.6,101,10.1,,,,
79753b8fe5f3df79a9a4208056ac05281b5f97d0,0,0,0,0,,,,
707bbe5dea9d7398b205124a54422f2fafb6f151,0,0,14,14,,,,
b2a1db155bd9cb803abc5d98278cc425b0995c18,0,0,21,10.5,,,,
96348d4146a3faac194f18ceb251f3b0252f6a77,11,11,17,17,,,,
d757806537a1e7233bd656e4d2170cfa994d9d44,4,1.333333333,21,7,,,,
483b9fc544a7d6e728d958d0ef29fe486012f5bd,2,2,7,7,,,,
a01ad3934b0fe188522f36b1099bb409049d6f18,21,21,4,4,,,,
212204b4fff05aed43a931e71855948ec9910b59,3,0.6,35,7,,,,
5f1ebe4df09a4899aa32a1c19c368e5260b5b246,11,1.833333333,52,8.666666667,,,,
4c76d3083ac8a3a702559473e669e2cadb35c642,0,0,13,13,,,,
c4bc5f1b24d49a94368dd47d966da94dcde81d4c,0,0,0,0,,,,
f4a1a9be39fd59e38231544c84e4b931f42b8de4,1,1,7,7,,,,
906cf6ce32604dc71d3e5b33f2de2f0046e252ff,0,0,14,14,,,,
0107608634c31d7d0b7adc50325dda75b32cc4ec,0,0,7,7,,,,
76c5bbd375fb41ab2a2226026b810f062614f687,2,0.333333333,35,5.833333333,,,,
029796761e4ea4a7e91dc70d758bbc415fa9210a,6,6,13,13,,,,
71e263abc4c5fe0941c931f6a38b394db75b1027,18,9,12,6,,,,
e9b68b62e2a3b28c303210d22a6ffed1ec805771,23,2.875,45,5.625,,,,
b970267ea4c182b4627e95024d7b4891141019ed,0,0,36,9,,,,
33201dc147d03690fe8c744654245041c64197e6,0,0,67,67,,,,
0e8cfbb2649763b687cdac876a90c1e6d3811b9d,0,0,9,9,,,,
95e720d1b63312e50be3df467973d098c4527b7d,2,0.666666667,13,4.333333333,,,,
614ae18d2c10a7a4e18448923bffa0c06065e6b8,0,0,24,12,,,,
6274c47ad3b76a4e248f85af6b3f6a1308f4a69c,1,1,22,22,,,,
6752b6fef66f24e326a2a58138de73d24809bc4a,0,0,9,4.5,,,,
8f6254a88e4c634203df779aa385d9955e91b56f,3,1,29,9.666666667,,,,
0cce947449fa502fd4bf2aec95fa490c8417cdeb,6,3,40,20,,,,
389626a2232910945b4f78b9b60ff15d71f0b93b,3,3,7,7,,,,
6821932c2f42970ef5cb91f82d935ecbeaa098f8,2,2,12,12,,,,
6499098a04c7a8a1193413500cd562f781df38bb,8,2,12,3,,,,
b9bf708bf85ba062d009ccf5e13e3494dc88a5d1,22,22,20,20,,,,
0b34144b3f07404b49d1acab734ccbef98da27a3,0,0,8,8,,,,
d481f2ff518df1e44103d1850e7d52bd69260c34,115,14.375,78,9.75,,,,
da54d7f1a6f44a32c062094baf9ed1cb7156348d,7,7,2,2,,,,
61b941f7172af8be234f3755be2d0265e89096d7,19,3.8,47,9.4,,,,
e45012ac724a637f2b1293082b033b5dd94e18a9,55,18.33333333,34,11.33333333,,,,
0e09aa0f2b64e8f62703a34018352cc3fa18fffc,2,0.666666667,40,13.33333333,,,,
b37c6b05a363ce7a7074e1e6645e168f563c66d8,0,0,11,11,,,,
3f9b58c0890a4263730e2c06b46e7a69d4bfb62d,96,12,87,10.875,,,,
133e9ef8774ddfb7c6f2ced2c4dc40efde8573d5,64,64,26,26,,,,
b5181ea1999a0eb68dde981dea65a3fabd5e2a21,62,8.857142857,43,6.142857143,,,,
c1fd5ca8ffc778755736bcad611e51ea415accce,4,2,25,12.5,,,,
bc9e86ef5813f6c2b28a2e10324cf0a2401e53df,13,4.333333333,35,11.66666667,,,,
4f8df70107d17922303bb21db5a2cf92aa1aff99,11,2.2,30,6,,,,
a1a4abe377045afee3b49639fd1e072a7cbd8e19,0,0,22,22,,,,
c3a31f888c943920a5e41e648de0fcdc7b8aecf0,18,18,0,0,,,,
5e42176970c05c015685194aecf954aaac5d9e1e,22,0.88,167,6.68,,,,
24a3c947f7e1c63a2389e0680e470b9f493b3cc6,10,2.5,58,14.5,,,,
836e075ea016f960b0e983fc96f61466e064757b,26,3.714285714,39,5.571428571,,,,
7eb5f7b3e0630d59bfa7e4e185df6f34c237e584,55,6.875,78,9.75,,,,
5e33b0f580d2b20f1a2989bf2ee8dde4525a2e39,273,1.147058824,663,2.785714286,,,,
1ec64aeb045e108b6de54ec792ff3c43aca9995a,9,4.5,30,15,,,,
3f1245aabc125c416f26028a12923f9055765e4f,22,11,21,10.5,,,,
fbcd0a22f643f0b0ec1404507d63bdf35cd9a195,653,12.32075472,941,17.75471698,,,,
1c522ec7c7f5e9755075f62866098b9a54b35739,26,13,21,10.5,,,,
324ae0d7d99ef9f7159d29b2e0e7eabe5f8a43a4,28,4,166,23.71428571,,,,
283e5efe5cc41767b9e0ad4ecae19d4b43f02582,0,0,0,0,,,,
a3688bf41fd42befe7ab83a633dbbd71eda56cd9,197,17.90909091,317,28.81818182,,,,
27da851843b12a2379f084d5e3e53a471bd188dd,1,1,54,54,,,,
82fc19625263b26343ef6c1de5c5c13ae1c9ab25,272,11.33333333,308,12.83333333,,,,
14e247e4b94df17ed62750b4468c2ac25aabe30f,86,17.2,62,12.4,,,,
0c64967cf3317d4c9863da3c2fe130f93b27eefa,2,0.666666667,12,4,,,,
e20324ea5cdc63145a25be3027c21d1bdfed03b6,0,0,14,3.5,,,,
e79c448e28c67cb6acd63e8b4bac6c7b08c1f897,16,2.666666667,46,7.666666667,,,,
67eb7a3763b4003768dd10c65f8043fef39fbf8d,25,6.25,11,2.75,,,,
4022d59a4ac22be1a12aab5303bbce215634f94a,0,0,13,13,,,,
9bd0895c277150aa51ee0ce55ce492c41346b18e,26,13,13,6.5,,,,
1343820682c3162c64cafd455816f61a35ac62ce,0,0,5,5,,,,
d005c5c80b6fff835adb350a780d80348549bc64,8,8,43,43,,,,
1a2a83f80ba4ecc28eba72af57c81bd43a45946c,324,7.534883721,726,16.88372093,,,,
0448b57eeda7f2c79cddd7d9d43a772737183dc1,7,2.333333333,42,14,,,,
71af1349f5498e1f6a213bacd531f4f77840f24f,37,4.625,82,10.25,,,,
82be884e2f8fe38c23476cd7e03a410225dfd42f,23,5.75,65,16.25,,,,
2b508c59bd676bc8a44897c1ddf4a8ad14177905,37,4.625,28,3.5,,,,
ac56e7cda724aa7463ef6ffe5f0e93bd3208cb51,70,7,164,16.4,,,,
2f494803578475732dcffcd12fe5ba3b4b1c521b,753,11.765625,442,6.90625,,,,
2414f1675eab163b22dcc4e8ded80ed04d06369b,0,0,11,11,,,,
6399d5ce47f93955d3099787ea46b8406e5f8a75,5,2.5,27,13.5,,,,
f56829662308e84a578a3816cc054538f7d91e44,2,2,6,6,,,,
23793482e9b187441203fb629b459245c504dfba,43,10.75,45,11.25,,,,
5df2dc3b4487da01fbd1e3cf06771f3d5b251d62,1,1,8,8,,,,
c2e496b5696ad8b68bfa778c3f83ef36c612dc35,0,0,0,0,,,,
d483a1bbaf7d3947dd18bacfa010b53300a7dbd6,0,0,1,0.166666667,,,,
d2c958199fd017fb849fb173a4cd23b7a98236f2,1,1,19,19,,,,
a648b2f7a8a7be671c8928df3884086c84b8bc94,38,38,1,1,,,,
eeaef0d8f50b40248636c0d2fe2997af72da725c,1,1,17,17,,,,
28113c7c8b74f957be812b61b861efc5bac12c3e,38,4.75,36,4.5,,,,
8314966822a23a5e4116bfd48cbbf15c6e94f951,1,1,29,29,,,,
0218e13ea98cb54629ce932fdb9adf2867838d26,1,0.5,31,15.5,,,,
4e9efd590df116bad85632d32ac4fed0a1c29065,1,0.5,43,21.5,,,,
77a4268150de881ab0b302d6cfc82d6b9b8107eb,0,0,0,0,,,,
dffe5c8baf4c2530bfd71853c077ce823f20327b,0,0,0,0,,,,
76dd4f8af9c48a685cb50bfa02389b392bc12a5a,46,0.92,89,1.78,,,,
14c2c7dee923818e4b0451bffe8ebc4519ca89f4,20,5,53,13.25,,,,
76246ab72d303cc59094e746831eaca3bcc59bef,2,2,7,7,,,,
dd3f97c76e698d2909958549060c5ba123d533c8,75,8.333333333,34,3.777777778,,,,
221f93d8c76ae5e5e4b6d73b1b597213abbbc5f5,119,29.75,78,19.5,,,,
4f8b87e3066c007e2ef3d1a105e75e307d54bcac,8,8,19,19,,,,
db01a943e598698ea46edb4d5fe619b4ca51fae2,0,0,40,40,,,,
d818575966e2e2000fe2b7ee390c620f595d9825,3,0.75,24,6,,,,
b7e319bc30f47c4ea43b8aaa9402727c775c2d0c,1,0.047619048,3,0.142857143,,,,
3f117a3901c06dbc543171646acd55b0a047b305,24,24,9,9,,,,
3e5756e9e72b53f496223088bc31c9fb93e864e5,0,0,5,5,,,,
2b8dd863601cffbe04fa510395a19318e2fcca24,1,1,9,9,,,,
8454a21b837ccf3968f6dbc56ed4f06d60d63c8f,16,5.333333333,23,7.666666667,,,,
7c723fdb4d395ccc29e0289ae085e285c9701abe,0,0,13,13,,,,
34280c409d16b2e252bc90e89fc6937a81d0a6d2,0,0,5,5,,,,
0812afeaa791a76498ecf667ef5432a2a7454f19,101,33.66666667,54,18,,,,
cd1d5313ba5b122ad0117ac47958aa4779d91464,13,6.5,32,16,,,,
077a462c12db01ca92526a3fb9f4b846d9161de9,0,0,0,0,,,,
6a79d26b8353c241c3ffa21931efa279eeee1a28,15,3.75,30,7.5,,,,
1e0a741a81cbe7800a15c76caabe6601d2edf39d,4,2,13,6.5,,,,
ed361944159a99abe67df7a4a883d5ee6f4ec73f,26,8.666666667,47,15.66666667,,,,
84ec47743d110a9e857a6a8ae56dc8734792d8aa,12,12,8,8,,,,
6ad4a61d482d895d135a7a281115bf104e0b9a90,9,1.8,60,12,,,,
0db6db0263defcd6ff84769b7d927d5a51606f6c,239,11.95,85,4.25,,,,
2dbb77584a26b8de5f84124498059d9f811a23dd,3,3,8,8,,,,
419296133aa68a317838e047b22513f1e5508b47,350,38.88888889,113,12.55555556,,,,
56936a8440b621d947218d6053f3d70519526cb2,198,99,35,17.5,,,,
f32ae39ac4b634bd82adc7e5a756f801e70e879a,19,2.714285714,96,13.71428571,,,,
caa6e18da572a9fb6a548d2630f133e8bf4f1649,163,54.33333333,22,7.333333333,,,,
0d4512c8bdfd7e1131c8633e8ad0d37c2dbc4ab3,2,0.076923077,27,1.038461538,,,,
b268bd9dbaf4e33a73a175cfddb517c51c0a2ed6,0,0,0,0,,,,
30af543228af78378eadb5f5413d8b3dd1a20470,19,3.8,47,9.4,,,,
fadb9ae5ab87b905522a6cbd6b7d439ba9407eca,8,4,26,13,,,,
ae0c88ba3ea9d5a64854b4d93c925dbeb65752db,3,3,8,8,,,,
8f077f28c51c24e71d95c4e99d322734578d9c9c,0,0,3,3,,,,
4005c0e29cea1bbcb35c480866418ba01f019756,42,8.4,45,9,,,,
df5edd28bc4258b89d9d5ffdddf837f339a17aad,454,11.64102564,590,15.12820513,,,,
5060b58fdde00ca3fa4dc29bd58b80138a271b10,48,5.333333333,124,13.77777778,,,,
de11a78c625b0865f8cd3d0cfe446cba2bdb719e,3,3,13,13,,,,
bd618f62d8d796638ee72374a0fcdfd6c6b7aa97,7,0.388888889,219,12.16666667,,,,
97cd2af9ac4c9b516ddf7ed19041041444b5f5e0,3,0.75,11,2.75,,,,
2c750b45709fa164b758c5ec9e0e9ee744c51555,10,5,28,14,,,,
4810e095b7940de875eb6d9d8a907e632ede561d,0,0,0,0,,,,
09b605ddcc33575316211156ff5979aa92e7e1fd,4,1,66,16.5,,,,
