Commit_Hash,Bug,Filecount,Editcount,MultilineCommentscount,Inwards_sum,Inwards_avg,Outwards_sum,Outwards_avg,,,,
cfda6bc4fb4307fce51e9ec2e049242737dc9c33,1,115,958,680,519,4.513043478,1101,9.573913043,,,,
cfdc59860ef1482e3b064f90f719ec9e484590ce,0,2,2,0,3,1.5,4,2,,,,
cfdd9441b1545b5d89be6e8bca036ba185099f12,0,2,8,0,5,2.5,58,29,,,,
cfe6fe374fa04b9c6150256c9a760b6b340ce697,0,7,173,9,15,2.142857143,34,4.857142857,,,,
cff0ae1cd92eb8f85d410fa6f5844d0cc1b24a09,0,1,5,7,0,0,4,4,,,,
cff35c1999997b6af62f4ef285d66f38b19433af,0,6,87,0,47,7.833333333,53,8.833333333,,,,
cff588e67a4a1dee4f0a690c30d467495e0d679f,0,2,18,0,3,1.5,54,27,,,,
cffcd56d4b58429a409b55fc1db792df3fbc24c7,0,1,8,0,1,1,28,28,,,,
d00e0b839378aed4c337efa1a33f6abbb384c149,0,2,43,0,2,1,29,14.5,,,,
d017dbacc89233ec0f786f5af5d760b02b67a7cb,0,2,10,0,6,3,18,9,,,,
d0189e777097a3adc5cf030123adfc24c67d14b4,0,9,243,3,9,1,86,9.555555556,,,,
d0285562632c329f45cc1cf65eae71f9532d3613,0,17,1575,181,55,3.235294118,133,7.823529412,,,,
d02a50fad0bf3cbe933f9a9400aec6ef7844c7a7,0,1,16,3,0,0,21,21,,,,
d02a73f4a9e7d96602523199be869ebbc573bdeb,0,5,839,77,0,0,1,0.2,,,,
d02ac90c6871186a560e9faabdd9a8d2b041d5b3,0,1,2,0,42,42,3,3,,,,
d02ae9225d8ba4f7373ecced49c2d7c1cd17a732,0,1,0,4,34,11.33333333,10,3.333333333,,,,
d030c5b10e9e8d73d967562259e7db6146347108,0,1,3,0,0,0,11,11,,,,
d030e29f5b0ba215789739e443f25ca1c80bc3da,0,2,28,0,7,3.5,10,5,,,,
d0314c09737ee43cafd09aec6ea490d7982e245e,0,6,102,0,0,0,1,0.166666667,,,,
d039736aea3def9015c8c4b1277a3115a63a211a,1,36,314,0,25,0.694444444,434,12.05555556,,,,
d03c94f2b0e3a6d15e404d245fdfa895ca6430de,1,6,21,0,34,5.666666667,47,7.833333333,,,,
d03e762720a40aa9ca6ea0e574ba878f0c69d7a1,0,5,71,1,18,3.6,29,5.8,,,,
d04007efd236f9cacf381b622b19cdad7e4529e8,0,2,69,0,0,0,0,0,,,,
d041b95b8977e77a51e6031c38f0011b44d3266a,0,1,11,0,0,0,0,0,,,,
d0469bdc510443a2e7cd5a0dce5eab206a247527,0,1,4,0,0,0,5,5,,,,
d05637f99271e081f9579b69cf77de1969839561,0,2,6,0,0,0,0,0,,,,
d066a50e9a196cc870b298144acec224f7cfbd5b,0,2,14,0,0,0,0,0,,,,
d06b51175ca9652ed1023bb6b447e0f8234ab65a,0,2,4,0,4,2,19,9.5,,,,
d06da5d652ececcefcd0ff1c1dd3fe4cb0cf712b,0,3,56,1,0,0,6,2,,,,
d07cac6822b0967553b2ab93c09ca4bbbc4a8c99,0,2,60,10,0,0,3,1.5,,,,
d0803e25348d9f85e14535b81981c9046a70cc3d,0,2,57,0,4,2,40,20,,,,
d0948a1fb0a4c425310f0cf0aea5b28680dc4817,0,2,27,0,60,30,92,46,,,,
d09d12ab2ba72a9e7fe42852a7cf837231053590,1,2,13,0,2,1,27,13.5,,,,
d09f0d44707fe0aaa087b603dc6d8a29318f4a40,0,3,29,1,8,2.666666667,20,6.666666667,,,,
d0a02fa390e4bd70b03390d6bdbb35d8d9c159dd,0,17,270,0,14,0.823529412,105,6.176470588,,,,
d0a27f477b6422b1a01b8687ca9fc80c9e2d0d55,0,3,250,25,9,3,27,9,,,,
d0a284de2ff272ae65a62bc2722c0274ff1be7d2,0,2,4,0,6,3,17,8.5,,,,
d0a5e27288940c8e104330d784fed43575187afd,0,6,57,0,7,1.166666667,119,19.83333333,,,,
d0ae8a3eb55ab7c99f81c06985faea1f3e038090,0,1,2,0,2,2,42,42,,,,
d0b5b93fe7611b35a8c6a9b09f46641f4fb859f4,1,2,18,1,6,3,31,15.5,,,,
d0c089fbe8532a939663379646ca95c88ad9bbbc,0,2,3,0,4,2,7,3.5,,,,
d0c5fe6be4d6b00c5947f4b2a37ca9f496941e8b,0,2,15,0,0,0,12,6,,,,
d0c8f8a061125d6e4c3dce8f7f0741ff57a014b8,0,1,12,0,5,5,2,2,,,,
d0cae6b5a16a5873afbcd47ba8ee5e97b6a25072,0,1,3,0,0,0,19,19,,,,
d0cc37f8095bef38605930683af43af7ddb7e4a8,0,7,28,0,7,1,15,2.142857143,,,,
d0e50669d1397ebfd8331b483eabe11f3554efdf,0,7,42,0,12,1.714285714,84,12,,,,
d0e930bd9f1bddf6223635fdc463b2176cc39690,1,4,20,0,12,3,74,18.5,,,,
d0e99facdca719a16b3b4c247bb1364c26ba3ef9,0,4,1101,26,6,1.5,29,7.25,,,,
d0ea6adf902d7bfb22bb39491b2fab6cadfa8ae7,0,1,3,1,6,6,11,11,,,,
d0fcebfe2f9a9d80145663f3281e4223d4d5e811,0,3,37,14,8,2.666666667,36,12,,,,
d104fd2e21d3a90e5fe7f94e728df0c6dc4619ff,0,2,136,0,3,1.5,21,10.5,,,,
d105e954a82030cac21a1e5461ae8f507af54758,0,8,187,37,46,5.75,34,4.25,,,,
d10dd684f793d5b1335fd84e4527c896572b298d,0,2,7,0,36,18,56,28,,,,
d12133bbb3bd77a3a3c8bfe7bd19dbb63d3af7ed,1,3,55,0,50,16.66666667,123,41,,,,
d1220a3c22fccc1d86eaafeebe7ef9c074d4fcb9,0,2,14,0,1,0.5,39,19.5,,,,
d122b2e05a9e13d5caea3f8f6578bb473fbb9c5e,1,15,418,0,148,9.866666667,280,18.66666667,,,,
d12fcadaa0d08b56d82d45cf2f80729fdc685f1a,0,4,71,10,7,1.75,29,7.25,,,,
d13493be80be66b7ac98e08534b3c59334b75f41,1,13,291,26,163,12.53846154,74,5.692307692,,,,
d13c21675f5b804f54073f137cbd6c08472a9089,0,1,3,0,5,5,6,6,,,,
d13cbcd6d85a0dd67d88143686f8c83791ee79ff,0,2,8,0,3,1.5,26,13,,,,
d1414c8a4f44484a4b4c39d9ba5f8a9d386f696b,0,3,9,0,3,1,56,18.66666667,,,,
d141e64de98f4e7eb0493d8f0a631f071b6e6dc1,0,5,197,0,10,2,83,16.6,,,,
d1442a6aec5e1e20cb35627b77739dbe92770e7a,0,2,89,0,1,0.5,22,11,,,,
d1472deed5bf7b4cec7363e64fd4746cb278fcfb,0,6,88,13,31,5.166666667,28,4.666666667,,,,
d14fbc5b73b6cc358209b7d071dfe0e144c06132,0,1,2,0,0,0,0,0,,,,
d15ec03e5d6daf135dfcd9387122f5ade9b4a44c,0,2,18,1,31,15.5,7,3.5,,,,
d15f3034dfab05ef0ec02b4e353b3dfa1512db35,0,2,9,0,1,0.5,9,4.5,,,,
d168279def40546cca56c03280580bb92a77c7a7,0,1,4,0,2,2,12,12,,,,
d1744b70d427592c8035ebd32ebba4a21c7e0394,0,1,2,0,0,0,5,5,,,,
d17cc23c648f98d0764748e9007ff4b8742e6572,1,12,393,23,17,1.416666667,105,8.75,,,,
d17e87ff7fb5918c9576009e04cc3996bfd352ea,1,4,50,0,13,3.25,25,6.25,,,,
d182b7fa49d508f045a2e37d5a86eabd1755fc01,0,2,58,0,12,6,93,46.5,,,,
d1888a3359345acffd8d0845c137eefd88072112,0,97,456,0,275,2.835051546,544,5.608247423,,,,
d1a35bcf3b717d8de59c5c3e7cf664a1570f13a4,1,7,372,22,7,1,82,11.71428571,,,,
d1ad73eebd28f33c98b56c033c2c4d305d66d5dc,0,4,58,0,78,19.5,46,11.5,,,,
d1adad076102a4ca5809088e4146b9380fc9dc30,0,1,6,3,20,20,5,5,,,,
d1b37a8471ba5c5d5da315ea39335890b00a52f1,1,2,13,0,1,0.5,27,13.5,,,,
d1bc92fdbd3aa42b15beeb5eaf2987365247cfa2,0,1,10,0,3,3,16,16,,,,
d1bf827a08bdc2b50a4ca8a9492e412e55c424a8,0,2,6,0,4,2,29,14.5,,,,
d1c0e73bc6247d4f4e7093eadb0df6186ae2546e,1,10,111,0,91,9.1,115,11.5,,,,
d1c32766ae7e7ab4c07e805b4a01c0af263ce5b1,1,9,54,2,2,0.222222222,87,9.666666667,,,,
d1c563c57df14b4d968bd576bc366d7db86b3e79,0,7,31,4,23,3.285714286,20,2.857142857,,,,
d1d1515a610bee2c78e8275b63b09a0301dd9206,0,4,38,0,3,0.75,39,9.75,,,,
d1d6b808afec4a4d74d004dc48832eaaf1b415b1,0,6,99,7,16,2.666666667,35,5.833333333,,,,
d1d99b3de22853d87548ba2a8fa680012945f960,0,5,280,0,14,2.8,57,11.4,,,,
d1dce679f1dcd5bed44efa1576e446b02b2a4371,0,1,2,0,1,1,18,18,,,,
d1dd14395259b78ed356b26ca07c54ba22034aaa,0,2,15,0,2,1,5,2.5,,,,
d1ee82af65fae2467544b4c3a5062dae544badd7,0,15,324,1,37,2.466666667,211,14.06666667,,,,
d1f121265badfffd097ee983d14989b885375a0e,1,7,55,4,5,0.714285714,63,9,,,,
d1f8e8b009e22836a32c9e4930a89eba891293c7,0,3,9,0,5,1.666666667,7,2.333333333,,,,
d1fa401469b382fdec2af3efc1cb243d34977609,0,4,41,0,7,1.75,34,8.5,,,,
d201d9ed66eb14c6bdf52ea8094c30444e06bfaf,0,1,127,0,0,0,6,6,,,,
d207b37fa6a149f84e059d6028370e3f58f61d33,0,5,32,0,12,2.4,27,5.4,,,,
d20d9cb66e4aa66e0a815754fb104e4a94b40b0d,0,1,60,2,0,0,0,0,,,,
d211eba148f2ec401dadd62114b9a2ea2c95f11a,0,2,78,8,32,16,5,2.5,,,,
d2195a50809580ec4fa318d1774e5e3f3c0fca07,0,2,8,0,0,0,6,3,,,,
d22b0210b0c4ef80b64531e6826985341e9af838,0,2,5,0,7,3.5,3,1.5,,,,
d22b0ca2402d9625cea7460050e3fc77e7e2ea85,0,7,179,0,1,0.142857143,13,1.857142857,,,,
d23bc8fa6e2d8a735a2aa75224b1bc96a3b992f5,0,2,107,0,9,4.5,46,23,,,,
d23cf2096fe62c1e575e79c4ff0af3f1fb7830ad,0,1,7,0,3,3,27,27,,,,
d23f6dc1c639fcff7bb38bce02e47e57947bdb8c,0,2,393,15,1,0.5,11,5.5,,,,
d2479f1e88e1eff777afbc922ae1da63afcc7716,0,3,6,0,6,2,34,11.33333333,,,,
d24df3bb7194f0ebdbd48b7c4bacd9285469f5a5,0,2,8,0,8,4,16,8,,,,
d24e280bf4bccb4843337fabcb5f0e36f85cad52,0,3,30,0,24,8,18,6,,,,
d25991b41b5f476c293a6cf62361b115a160c64a,0,4,364,17,22,5.5,102,25.5,,,,
d26bd87919990923b6fc85779f03705514d8d0b3,0,1,4,0,0,0,3,3,,,,
d26dfed7d47926425bb55893da45f650d6549b9a,0,1,18,0,0,0,17,17,,,,
d26e8b25a7e5e4e69208bcb86208371f6d569a7c,0,2,337,0,4,2,21,10.5,,,,
d26ed3aee130646be0e042f29f3af64f1d73608e,0,1,1,0,7,7,1,1,,,,
d26f66bce505cf6f5080e7b3aeaef914da110fe1,0,4,31,0,0,0,0,0,,,,
d2742e15ae14c9ab9f7567a3abf4308b78343c99,0,1,11,0,0,0,9,9,,,,
d27895aab8878fbf0d1b51173aa932608f3d3d29,1,7,70,1,0,0,23,3.285714286,,,,
d28104350e0f3db191d0b6b1222f795a6026a842,0,1,1,0,1,1,1,1,,,,
d2874463010b129e62a568357cfa1df3ab4805e6,0,2,40,0,3,1.5,65,32.5,,,,
d28f5bdaab5e620c6e4ece839526495bc632a2b4,0,1,3,0,2,2,5,5,,,,
d296a1f0aad5bb5596b0676d5ac7742c557995e1,0,1,6,0,0,0,11,11,,,,
d29d2fbea9bd8aa48d11cc3d999b1e4d4d1f1f8e,0,2,22,4,0,0,2,1,,,,
d29f9e34555c2af2d996cd96e084af4be513a33b,0,3,44,2,19,6.333333333,44,14.66666667,,,,
d2a0eb99263607236d419ff70524bac588a8d3f7,0,1,2,0,6,6,19,19,,,,
d2a21ec921e4158a4fa7573c3d7541d92157dd52,0,13,73,0,105,8.076923077,62,4.769230769,,,,
d2a491554c5f51470ab5ce60abf177b4e5d35c7a,0,3,30,0,10,3.333333333,13,4.333333333,,,,
d2af738f023c25a6a2f82081e3f71037ab67e046,0,17,307,4,0,0,16,0.941176471,,,,
d2b329920a9b80384669c2f3c052fb5dc67c9778,0,6,227,0,115,19.16666667,133,22.16666667,,,,
d2b553030e29802f01baa0cac9cfb332aab0eb92,0,22,885,1,98,4.454545455,116,5.272727273,,,,
d2b58ba48641139e3aa9b9e51bcd5396aca09510,1,2,15,0,2,1,22,11,,,,
d2bb51ca2529ef1ce8f8ffa412ac76778e6fd829,0,1,15,0,0,0,0,0,,,,
d2c5406a48d0f08f023fde508abc81f5d0cb25c5,0,2,36,0,2,1,23,11.5,,,,
d2d09227071edb8a0fed913979eaa0a338cf6c2b,0,17,462,37,68,4,92,5.411764706,,,,
d2d3c9cba4a647724f75c036a1985a10c966da35,0,8,134,3,4,0.5,4,0.5,,,,
d2d9a15ddf18ee6639829a2454b81c6876885f90,0,1,10,0,3,3,8,8,,,,
d2db9790dd1c2f7a955236e01e37b579a2c87321,0,3,41,0,35,11.66666667,26,8.666666667,,,,
d2edb0a0077f6acd6a9db359822b63cc1a19dbff,0,5,40,0,11,2.2,66,13.2,,,,
d2f04a2743009f406dad41968fc414e0a8784097,0,1,3,0,0,0,5,5,,,,
d2ff77aa21ad71c5f161ddcf39980880e67ae0ac,0,1,9,0,1,1,5,5,,,,
d311066dd43bdc4598fa76837d78ecfac16f5e58,0,1,6,0,0,0,17,17,,,,
d328ddcadb24d1b1961bd05a7676bc8f54b6776f,1,26,2171,158,57,2.192307692,68,2.615384615,,,,
d32dc8d49c19de8b1264cae23b82b3ffd9707454,0,9,120,9,117,13,72,8,,,,
d33b661418f74bc1ed3c7c548438f3e3ef0fbe27,0,6,202,3,6,1,29,4.833333333,,,,
d33ce445d3e585f14aeb872ce890cf3228055574,0,28,260,55,114,4.071428571,131,4.678571429,,,,
d33e51eb53e00cc34b4d7da787ef18676e90fc40,1,11,252,0,22,2,251,22.81818182,,,,
d346346f77cd2cafebb7e73910ad77aae6f1c9fc,0,2,77,0,2,1,13,6.5,,,,
d3524fb5015ea493f1997dc94589907bdff8f8eb,0,2,101,1,1,0.5,18,9,,,,
d35bcee6abe5d02548525f79e5815c7c7e44dbae,0,5,16,0,16,3.2,15,3,,,,
d36be5244977d47381ed68c2f60b5a0f4c95f606,0,2,48,0,0,0,23,11.5,,,,
d3781d5aa12f6c512a455e59ecc6fe10ca908ca9,0,2,77,0,2,1,49,24.5,,,,
d37b6c9ee8ddf2cc90197e5a442ba759eca5a0c0,0,2,10,0,22,11,9,4.5,,,,
d37bdf415fa4d8ecc83855518d4f1514a9774e10,0,2,29,0,3,1.5,0,0,,,,
d37e49fda032dc0892f5242d77d65f7ff32cc83a,0,2,547,13,0,0,12,6,,,,
d37eda9366b38b1bff0a95d0903d6799c900555e,1,1,27,0,0,0,1,1,,,,
d384d28e1c2c7c3ce0bd676fb1c2bdb8a2d98a03,1,2,108,1,2,1,19,9.5,,,,
d386210bc776a599bb31553c96e2a8a43acac61d,1,2,15,0,5,2.5,25,12.5,,,,
d39442007157c3074c199aba64424b2f4b08f461,0,2,29,0,5,2.5,58,29,,,,
d39d06e2761be3a82a3539e03f492b3ddcd2d60c,0,1,20,0,0,0,1,1,,,,
d3a82da0673b814c091895dc4e898ead62c90a46,0,2,15,0,8,4,10,5,,,,
d3a9f506087ced00af13e280138883b24022be00,0,1,19,6,12,12,0,0,,,,
d3aa5c59e0e2ed289d91d11b0fa3d15996aeac43,0,6,59,2,78,13,44,7.333333333,,,,
d3b01e4476cbee9fde01238dbdf0a41f0220e3a3,0,1,14,0,11,11,14,14,,,,
d3b1f91a43cf712c3c971de3d41f3286b3d4bdc9,0,3,106,0,24,8,65,21.66666667,,,,
d3ba644ea91bbc62fbb652fa3b1b1b8d0cb41f4e,0,1,2,0,35,35,5,5,,,,
d3bc10d0d73856ea1535e308dfb40ed7c25546d0,0,2,9,0,1,0.5,7,3.5,,,,
d3bd30da4191e576f4e7b78498979ffc8892eeb5,0,1,54,0,0,0,8,8,,,,
d3be7b040eaa61a4d0ac617026cf5c9132d3831e,0,4,11,0,0,0,12,3,,,,
d3c82d81eef551b41d5eee11a42c33e7f0c080ca,0,1,74,0,0,0,16,16,,,,
d3dbc09ae0b020d42e776dd7d3aa920b13c02837,0,5,29,0,2,0.4,15,3,,,,
d3dd33bc30656532a1860929ead5ee601a71099b,1,8,98,5,18,2.25,46,5.75,,,,
d3e2cb35db5c9d90c35ec6440a9ffd18f2d33aa4,0,3,36,0,19,6.333333333,16,5.333333333,,,,
d4056f8723cc6cefb28ff6e5a7c0df5ea77f82ef,0,2,40,0,5,2.5,68,34,,,,
d40c75fa16e3a302a90c9edd29be6707012b21bd,0,2,7,0,1,0.5,13,6.5,,,,
d411308f7e5e18133653fc656281a56fe635bb9b,0,3,10,0,11,3.666666667,61,20.33333333,,,,
d413c236edf0a65a08bc8008d22643e2575ee2b7,1,53,1088,2,0,0,7,0.132075472,,,,
d41561151c7bd4917a36382340d040ed843a794b,0,1,22,0,17,17,3,3,,,,
d41a6b1d3591eb4c366f1543aab9bed866599aa6,0,1,8,0,55,55,11,11,,,,
d41aa7aed762e9bd58ef732780d92003dd6cb241,0,1,6,0,0,0,0,0,,,,
d4234242bb810d7840ec7e2c4c9f877f53b2210b,0,1,2,0,6,6,3,3,,,,
d42a78a3aa138ca14e1b06555ae649971799e618,0,2,20,0,2,1,9,4.5,,,,
d42ed58f7970b63f413c937469266b3cea215c76,0,1,5,0,13,13,20,20,,,,
d42f44f1e412bea24ad5b2a5c5a38226e6a52b9c,0,1,16,0,0,0,0,0,,,,
d431218f6aaae4541bd75e1a04a83e06f43e15bd,0,1,21,0,2,2,11,11,,,,
d440acf469253c49e705221e350402e4d629d091,0,3,56,0,44,14.66666667,10,3.333333333,,,,
d442815d9909904a512258b0ec33d3a7a4ff0e31,0,4,38,0,7,1.75,37,9.25,,,,
d453def814dbfd41be8060712124b910b9484dae,0,5,90,6,0,0,2,0.4,,,,
d457f5fb51b1c725bf868f04fe2977008ddc261b,0,3,263,0,2,0.666666667,29,9.666666667,,,,
d4623939446292be6ec9f7b6992b2ac6c865ce76,0,2,26,0,1,0.5,8,4,,,,
d466cec3576b12c61491c75c43ec2d839072890e,0,2,24,0,5,2.5,6,3,,,,
d46e3cd59c374b01ff379e63c18cbb16e340fb98,0,2,13,5,1,0.5,17,8.5,,,,
d46f4a5b6d17f20a9c1de9367af11c9f3e7a7ef0,0,2,16,6,10,5,36,18,,,,
d479796eecb570324d5ff269772e3aec1d133a1e,0,1,8,0,0,0,8,8,,,,
d47a582e749d3a61071ff249175d67e37bef7e6c,0,1,2,0,0,0,0,0,,,,
d47d35456237c7c51a97930c1d255dc74059df46,0,2,74,0,1,0.5,24,12,,,,
d480e4e6a5405c864124d7ae819d245d10996247,0,2,74,7,0,0,10,5,,,,
d498aeaf61e505f2027e39406d4c60b2a50b810c,0,1,40,4,0,0,0,0,,,,
d4a042962425b1f5e6c6a3a1560870dc0f56c8dc,0,1,17,0,3,3,11,11,,,,
d4a3962a2d9310bcb035ccf72282187e66780bf1,0,1,10,0,0,0,0,0,,,,
d4a3edf3a51757db99aee38762c709146c320f62,0,1,0,0,0,0,8,8,,,,
d4ae8ba8824c1e5a1b60e267b06c9e547998801c,0,1,4,0,4,4,13,13,,,,
d4b024ad7d64a854072517eef47b059c93bdfdd3,1,18,3563,972,43,2.388888889,102,5.666666667,,,,
d4b4fcf6e464ea349aa9914d327e582cff9509df,0,2,107,0,1,0.5,19,9.5,,,,
d4b7d5fd427d3c46bb61a45edd2623305e23b90b,1,3,103,0,2,0.666666667,22,7.333333333,,,,
d4c4b3de7451af91202498752dee2959fd9beb8c,0,5,121,9,105,21,5,1,,,,
d4c58183541fcce94730abb4f3071760029092f3,0,2,11,0,5,2.5,4,2,,,,
d4c658750562f2baa978cc28d341680c6b470070,0,2,22,0,5,2.5,5,2.5,,,,
d4c95bf099d9c2a0d76d2f3345eb97f304bd386b,1,5,117,0,50,10,69,13.8,,,,
d4ced02469402caa18f0c6091da7dc173dbb402c,0,2,94,0,12,6,98,49,,,,
d4d06dfd18d8d085ccd390d6ebae7e3808fa8d09,0,1,10,0,0,0,7,7,,,,
d4d081ad4cb028f9f9d389e0d7d4af3873c94cb6,0,3,8,0,3,1,9,3,,,,
d4d0eedeb43cd0bcb9fd446d0ef9bbcc3b28c68a,0,1,4,0,0,0,0,0,,,,
d4e02a2e8b50ae9272efc07cd44217333b4aacd6,0,2,47,0,2,1,10,5,,,,
d4e3d8b6a24620393027787a24bfc5849dc94367,0,3,40,0,46,15.33333333,25,8.333333333,,,,
d4e5b87d3f4f23d7c8f8f62e85aa5b75f77f7bd5,1,2,91,0,1,0.5,21,10.5,,,,
d4e762bd9ecffb6a945fbe938fff78fc2b0681e6,0,1,8,0,35,35,27,27,,,,
d4ec8e13d7b43a21443f5b67cc16db68bded9bba,0,2,25,5,0,0,34,17,,,,
d4fdac7ae596888b8e83d9559019eafb728cd3fe,0,1,3,0,20,20,15,15,,,,
d503d6b1079f9eafe0430754214fc5b6d4e32c09,0,2,17,0,0,0,0,0,,,,
d503dd6de4f45f149dfa295fd3137f4944ed7f66,1,5,38,15,14,2.8,3,0.6,,,,
d507bd9f186c45b51d635e26070aef7280b6c175,1,7,284,2,10,1.428571429,65,9.285714286,,,,
d509d16da00e7e5146651e2a3541c0456c0f5368,0,3,43,0,0,0,5,1.666666667,,,,
d50d69cbd807dfb67427b39e03fd4156479c1997,1,3,68,0,12,4,47,15.66666667,,,,
d5180f6e41d4b4107179cff678401295e7da931d,0,1,10,0,4,4,34,34,,,,
d51e87342331ded54de5424d888d9d143b132a7e,0,6,132,7,33,5.5,39,6.5,,,,
d5233d17706148a821c9ca3022ae63c74e9c8748,0,2,19,0,4,2,43,21.5,,,,
d527eda20b030c99239477af51a73537c3c781d4,1,6,85,0,37,6.166666667,129,21.5,,,,
d52a0f21f7f31c2445143d7e95a68aecf4ee57c5,0,3,8,0,0,0,1,0.333333333,,,,
d52f84d96a2fadcf90fdac7a3e265c45d2ec234a,1,2,160,1,1,0.5,33,16.5,,,,
d532864d832656adaca433792ed50c8ed71db40a,0,1,2,0,5,5,64,64,,,,
d534811cbcfe591688b5e9c6becbed2224be3c31,0,4,21,0,8,2,81,20.25,,,,
d534b290a12235f4e6d9afcbfb9d3aba4486e6cc,0,2,6,0,0,0,10,5,,,,
d53985641a3db8b84772158259dadee7bbf5e067,0,1,14,0,0,0,15,15,,,,
d54041f0b4763c00f661088f113e26e38c747730,0,11,57,8,55,5,344,31.27272727,,,,
d54c49a22e3ce147003cc9a926b7b72e8dc9c1a8,0,1,18,0,6,6,12,12,,,,
d54d8e14248568e1cd4f2c364318e4d9d129b83a,0,1,6,0,14,14,0,0,,,,
d552220a83052daabe19682b531bc6b8e685a834,1,3,81,7,30,10,51,17,,,,
d5526d6cc5f0ad6c724a21468661d5d6d9654cd2,0,1,7,0,14,14,22,22,,,,
d5539b2ade1477c0e183c874be5818ad173307a8,0,8,263,14,40,5,19,2.375,,,,
d557c285fd7dfeff09c9f03600e861c752179eef,0,1,22,0,37,37,11,11,,,,
d55a71854c8a2fe51d59ae6d082b2e16e4c9844d,0,1,3,0,3,3,5,5,,,,
d562012f34eadfe6b68dd5ebe06a2fa565de3b2e,0,10,437,25,63,6.3,147,14.7,,,,
d56772a8982e61e82c2b2aba2c4c221016b60db8,0,1,15,0,0,0,4,4,,,,
d5679376caee206344497ab6228d7ab2c229e9e5,0,9,85,0,23,2.555555556,35,3.888888889,,,,
d572233045ce1cfacc45e5eba83ef44bfc9a631e,1,16,333,11,35,2.1875,237,14.8125,,,,
d575bb4950c67b35dbc7c9ef85a040e5cb1253dc,0,1,18,0,1,1,2,2,,,,
d576f897bcf4877a478ced10af05e3c79455e02a,0,7,79,0,34,4.857142857,65,9.285714286,,,,
d5793e0c6289f011c67e6b18551066eb2cac38b5,1,3,23,0,25,8.333333333,35,11.66666667,,,,
d581c8655e876e86cbd7357eb3ba686017949e97,1,4,82,10,23,5.75,48,12,,,,
d583d55c6a4e6c01c49411b7e5b519031bce0699,0,4,222,0,153,38.25,50,12.5,,,,
d58c2d2bae97c9193e54056405a8f851051fdada,0,2,96,2,3,1.5,24,12,,,,
d59094f316f0c41aaa7be63ee4e25e2dea4fa0a9,0,2,46,3,1,0.5,9,4.5,,,,
d595d344016719eab810628a62bd276b9e98ea91,0,1,15,0,3,3,7,7,,,,
d596bfe6562307343858f419062756640000b0c8,0,1,10,0,2,2,6,6,,,,
d59c3946b4b9094d8e26b5b591a6d1d1946f4376,0,3,13,0,0,0,23,7.666666667,,,,
d59d5a1c72c2324b857225680f5578d381a2ec73,1,1,18,0,6,6,17,17,,,,
d5a17b457059424aba0ad78f21061dd8d8948cb1,0,66,866,669,241,3.651515152,262,3.96969697,,,,
d5a29ad9305c0c964fd3851483c662676afd4a70,0,1,19,0,1,1,0,0,,,,
d5a9ad6dfd418c74af9da8620bc6980944769809,0,1,4,0,6,6,9,9,,,,
d5aae134ac6dee10c68c9bedcab1c2a52145a5c2,0,3,65,0,3,1,42,14,,,,
d5ac0ab59b1a22840f53c31256bba761d62efa77,0,2,10,0,8,4,46,23,,,,
d5ae8d5667fee22ba4df4feea53224874a19d167,0,3,71,0,83,27.66666667,13,4.333333333,,,,
d5ae9ea70ed878e08e1d195f34c1989ecdd0b74f,0,11,243,24,42,3.818181818,65,5.909090909,,,,
d5af7c6d8aaa885a2b81a214e21d527d4c12147d,0,1,1,0,0,0,4,4,,,,
d5b09d891ab52c2eb1dc21bab4faa45e2b18ad81,0,2,166,0,1,0.5,51,25.5,,,,
d5b80e12d29a38df0bac48a32d02926e0111a9fc,0,7,57,0,55,7.857142857,104,14.85714286,,,,
d5b8d5b18d3077060345a4728a26dde51d834af3,0,8,96,33,0,0,0,0,,,,
d5bfd9106148eec91f1109ea7f88b6fb41cd69d5,0,1,2,0,4,4,6,6,,,,
d5c0a37999f9e3a611a322baacabebc06b13283b,1,7,64,0,275,39.28571429,93,13.28571429,,,,
d5c3271b1159ea3dfce3c0bf56b75006784ee439,0,4,61,0,15,3.75,36,9,,,,
d5cc5fd2f023e5d7095476282159027dce957cb3,0,11,27,12,120,8.571428571,34,2.428571429,,,,
d5cd6528f361979b073aabd036be0d28dc1c4b95,1,2,18,0,1,0.5,3,1.5,,,,
d5cdbbe0eac1b04a138ff78648d5cd0dde7af1a1,0,1,4,0,0,0,4,4,,,,
d5d2df5718fae936d8c3f852be2fdc81b7789870,0,6,47,2,44,7.333333333,62,10.33333333,,,,
d5dca63fe08f38ae17a3bc2995a6f0d1680c4da0,1,1,206,0,0,0,2,2,,,,
d5e49cb8579e65a2ab6711c8942d8a65d6baf75a,0,2,10,0,27,13.5,20,10,,,,
d5e8bfba4d06b05c284232a72a5fbcdbf41c832a,0,2,9,7,0,0,0,0,,,,
d5ed8d3cfc03f94928ad8566b335d72a23c5738e,0,3,86,0,3,1,20,6.666666667,,,,
d5f888fc7ad8b83b8af25c96c0211b0d70405c89,0,2,6,0,0,0,5,2.5,,,,
d5fcc9aaf3b6707b1ddbc577e9f8c93fa90d6d89,0,2,63,0,1,0.5,12,6,,,,
d5ff12a700495ba6b685cae08a0a8f017e3a976a,0,3,12,0,5,1.666666667,98,32.66666667,,,,
d60d2001a2e58be833ee7247ea245515efa7bd94,0,1,11,0,0,0,7,7,,,,
